Date (MM/DD/YYYY),Net Asset Value (INR)
10/01/2025,10.0000
10/06/2025,9.9993
10/07/2025,9.9999
10/08/2025,10.0000
10/09/2025,10.0007
10/10/2025,10.0020
10/13/2025,10.0052
10/14/2025,10.0065
10/15/2025,10.0078
10/16/2025,10.0090
10/17/2025,10.0103
10/20/2025,10.0107
10/23/2025,10.0348
10/24/2025,10.0267
10/27/2025,10.0564
10/28/2025,10.0498
10/29/2025,10.0713
10/30/2025,10.0321
10/31/2025,9.9995
11/03/2025,10.0996
11/04/2025,10.0576
11/06/2025,10.0089
11/07/2025,10.0006
11/10/2025,10.0372
11/11/2025,10.0968
11/12/2025,10.1240
11/13/2025,10.1455
11/17/2025,10.1865
11/18/2025,10.1447
11/19/2025,10.1880
11/20/2025,10.2277
11/21/2025,10.1817
11/24/2025,10.1433
11/25/2025,10.1249
11/26/2025,10.2236
11/27/2025,10.2356
11/28/2025,10.2269
12/01/2025,10.2116
12/02/2025,10.1529
12/03/2025,10.1476
12/05/2025,10.2200
12/08/2025,10.1515
12/09/2025,10.1177
12/10/2025,10.1084
12/11/2025,10.1556
12/12/2025,10.2176
12/15/2025,10.1895
12/16/2025,10.1542
12/17/2025,10.1508
12/18/2025,10.1424
12/19/2025,10.3552
12/22/2025,10.4240
12/23/2025,10.4325
12/24/2025,10.4301
