Date (MM/DD/YYYY),Net Asset Value (INR)
09/12/2022,10.0000
09/13/2022,9.9995
09/14/2022,9.9994
09/15/2022,9.9974
09/16/2022,9.9988
09/19/2022,10.0027
09/20/2022,10.0041
09/21/2022,10.0048
09/22/2022,10.0063
09/23/2022,10.0077
09/26/2022,10.0115
09/27/2022,10.0121
09/28/2022,10.0136
09/29/2022,10.0077
09/30/2022,9.9513
10/03/2022,9.9355
10/04/2022,9.9430
10/06/2022,9.9432
10/07/2022,9.9385
10/10/2022,9.9382
10/11/2022,9.9331
10/12/2022,9.9330
10/13/2022,9.9365
10/14/2022,9.9391
10/17/2022,9.9488
10/18/2022,9.9615
10/19/2022,9.9583
10/20/2022,9.9432
10/21/2022,9.9461
10/25/2022,9.9649
10/27/2022,9.9790
10/28/2022,9.9776
10/31/2022,9.9871
11/01/2022,9.9908
11/02/2022,9.9932
11/03/2022,9.9952
11/04/2022,9.9948
11/07/2022,10.0025
11/09/2022,10.0117
11/10/2022,10.0183
11/11/2022,10.0382
11/14/2022,10.0413
11/15/2022,10.0484
11/16/2022,10.0492
11/17/2022,10.0605
11/18/2022,10.0572
11/21/2022,10.0550
11/22/2022,10.0604
11/24/2022,10.0713
11/25/2022,10.0795
11/28/2022,10.0879
11/29/2022,10.0857
11/30/2022,10.0894
12/01/2022,10.0943
12/02/2022,10.0962
12/05/2022,10.0978
12/06/2022,10.1003
12/07/2022,10.0895
12/08/2022,10.0964
12/09/2022,10.0982
12/12/2022,10.1035
12/13/2022,10.1121
12/14/2022,10.1352
12/15/2022,10.1263
12/16/2022,10.1158
12/19/2022,10.1207
12/20/2022,10.1263
12/21/2022,10.1269
12/22/2022,10.1284
12/23/2022,10.1252
12/26/2022,10.1229
12/27/2022,10.1299
12/28/2022,10.1223
12/29/2022,10.1302
12/30/2022,10.1322
01/02/2023,10.1360
01/03/2023,10.1400
01/04/2023,10.1406
01/05/2023,10.1439
01/06/2023,10.1375
01/09/2023,10.1482
01/10/2023,10.1433
01/11/2023,10.1456
01/12/2023,10.1607
01/13/2023,10.1577
