Date (MM/DD/YYYY),Net Asset Value (INR)
10/21/2022,10.0000
10/25/2022,10.0000
10/27/2022,10.0000
10/28/2022,10.0000
10/31/2022,10.0044
11/01/2022,10.0095
11/02/2022,10.0139
11/03/2022,10.0153
11/04/2022,10.0168
11/07/2022,10.0212
11/09/2022,10.0240
11/10/2022,10.0254
11/11/2022,10.0268
11/14/2022,10.0313
11/15/2022,10.0328
11/16/2022,10.0337
11/17/2022,10.0352
11/18/2022,10.0367
11/21/2022,10.0412
11/22/2022,10.0427
11/24/2022,10.0460
11/25/2022,10.0476
11/28/2022,10.0524
11/29/2022,10.0534
11/30/2022,10.0547
12/01/2022,10.0561
12/02/2022,10.0556
12/05/2022,10.0596
12/06/2022,10.0609
12/07/2022,10.0623
12/08/2022,10.0627
12/09/2022,10.0503
12/12/2022,10.0585
12/13/2022,10.0677
12/14/2022,10.0772
12/15/2022,10.0699
12/16/2022,10.0679
12/19/2022,10.0696
12/20/2022,10.0684
12/21/2022,10.0734
12/22/2022,10.0733
12/23/2022,10.0725
12/26/2022,10.0766
12/27/2022,10.0789
12/28/2022,10.0806
12/29/2022,10.0819
12/30/2022,10.0813
01/02/2023,10.0856
01/03/2023,10.1002
01/04/2023,10.1098
01/05/2023,10.1048
01/06/2023,10.0901
01/09/2023,10.1204
01/10/2023,10.1392
01/11/2023,10.1483
01/12/2023,10.1560
01/13/2023,10.1723
01/16/2023,10.1645
01/17/2023,10.1609
01/18/2023,10.1673
01/19/2023,10.1912
01/20/2023,10.1618
01/23/2023,10.1601
01/24/2023,10.1615
01/25/2023,10.1588
01/27/2023,10.1282
01/30/2023,10.1190
01/31/2023,10.1440
02/01/2023,10.1788
02/02/2023,10.1920
02/03/2023,10.2026
02/06/2023,10.1927
02/07/2023,10.1990
02/08/2023,10.1824
02/09/2023,10.1750
02/10/2023,10.1739
02/13/2023,10.1777
02/14/2023,10.1775
02/15/2023,10.1886
02/16/2023,10.1998
02/17/2023,10.1924
02/20/2023,10.2048
02/21/2023,10.1958
02/22/2023,10.1821
02/23/2023,10.1989
02/24/2023,10.1946
02/27/2023,10.1826
02/28/2023,10.1874
03/01/2023,10.1954
03/02/2023,10.1945
03/03/2023,10.2011
03/06/2023,10.2038
03/08/2023,10.1867
03/09/2023,10.1866
03/10/2023,10.1949
03/13/2023,10.2197
03/14/2023,10.2371
03/15/2023,10.2373
03/16/2023,10.2456
03/17/2023,10.2492
03/20/2023,10.2621
03/21/2023,10.2595
03/23/2023,10.2685
03/24/2023,10.2777
03/27/2023,10.2894
03/28/2023,10.2905
03/29/2023,10.2974
03/31/2023,10.2946
04/03/2023,10.2997
04/05/2023,10.3243
04/06/2023,10.3405
04/10/2023,10.3434
04/11/2023,10.3417
04/12/2023,10.3414
04/13/2023,10.3400
04/17/2023,10.3457
04/18/2023,10.3568
04/19/2023,10.3577
04/20/2023,10.3614
04/21/2023,10.3767
04/24/2023,10.3993
04/25/2023,10.4083
04/26/2023,10.4081
04/27/2023,10.4122
04/28/2023,10.4102
05/02/2023,10.4196
05/03/2023,10.4539
05/04/2023,10.4567
