Date (MM/DD/YYYY),Net Asset Value (INR)
12/26/2023,10.0000
12/27/2023,10.0000
12/28/2023,10.0000
12/29/2023,10.0000
01/01/2024,10.0000
01/02/2024,10.0000
01/03/2024,10.0014
01/04/2024,10.0032
01/08/2024,10.0100
01/09/2024,10.0115
01/10/2024,10.0127
01/11/2024,10.0141
01/15/2024,10.0211
01/16/2024,10.0228
01/17/2024,10.0241
01/18/2024,10.0258
01/19/2024,10.0276
01/23/2024,10.0347
01/24/2024,10.0365
01/25/2024,10.0383
01/29/2024,10.0452
01/30/2024,10.0469
01/31/2024,10.0487
02/01/2024,10.0505
02/02/2024,10.0523
02/05/2024,10.0574
02/06/2024,10.0590
02/07/2024,10.0607
02/08/2024,10.0624
02/09/2024,10.0640
02/12/2024,10.0694
02/13/2024,10.0712
02/14/2024,10.0729
02/15/2024,10.0747
02/16/2024,10.0763
02/20/2024,10.0833
02/21/2024,10.0851
02/22/2024,10.0868
02/23/2024,10.0883
02/26/2024,10.0935
02/27/2024,10.0952
02/28/2024,10.0970
02/29/2024,10.0987
03/01/2024,10.1004
03/04/2024,10.1057
03/05/2024,10.1073
03/06/2024,10.1089
03/07/2024,10.1105
03/11/2024,10.1176
03/12/2024,10.1194
03/13/2024,10.1212
03/14/2024,10.1228
03/15/2024,10.1245
03/19/2024,10.1315
03/20/2024,10.1331
03/21/2024,10.1348
03/22/2024,10.1366
03/26/2024,10.1438
