Date (MM/DD/YYYY),Net Asset Value (INR)
02/23/2023,10.0000
02/24/2023,10.0000
02/27/2023,10.0000
02/28/2023,10.0000
03/01/2023,10.0000
03/02/2023,10.0000
03/03/2023,10.0000
03/06/2023,10.0000
03/08/2023,10.0000
03/09/2023,10
03/10/2023,10.0000
03/13/2023,10.0000
03/14/2023,10.0000
03/15/2023,10.0000
03/16/2023,10.0000
03/17/2023,10.0000
03/20/2023,10.0000
03/21/2023,10.0000
03/23/2023,10.0000
03/24/2023,10.0016
03/27/2023,10.0064
03/28/2023,10.0064
03/29/2023,10.0047
03/31/2023,10.0126
04/03/2023,10.0217
04/05/2023,10.0258
04/06/2023,10.0273
04/10/2023,10.0360
04/11/2023,10.0379
04/12/2023,10.0396
04/13/2023,10.0415
04/17/2023,10.0474
04/18/2023,10.0517
04/19/2023,10.0534
04/20/2023,10.0548
04/21/2023,10.0597
04/24/2023,10.0707
04/25/2023,10.0724
04/26/2023,10.0737
04/27/2023,10.0779
04/28/2023,10.0769
