Date (MM/DD/YYYY),Net Asset Value (INR)
10/13/2025,10.0000
10/14/2025,10.0000
10/15/2025,10.0000
10/16/2025,10.0000
10/17/2025,9.9942
10/20/2025,9.9981
10/23/2025,10.0025
10/24/2025,10.0041
10/27/2025,10.0085
10/28/2025,10.0099
10/29/2025,10.0107
10/30/2025,10.0120
10/31/2025,10.0134
11/03/2025,10.0181
11/04/2025,10.0184
11/06/2025,10.0215
11/07/2025,10.0230
11/10/2025,10.0279
11/11/2025,10.0291
11/12/2025,10.0307
11/13/2025,10.0324
11/17/2025,10.0386
11/18/2025,10.0401
11/19/2025,10.0418
11/20/2025,10.0435
11/21/2025,10.0449
11/24/2025,10.0495
11/25/2025,10.0510
11/26/2025,10.0526
11/27/2025,10.0543
11/28/2025,10.0556
12/01/2025,10.0601
12/02/2025,10.0613
12/03/2025,10.0626
12/05/2025,10.0652
12/08/2025,10.0713
12/09/2025,10.0726
12/10/2025,10.0737
12/11/2025,10.0746
12/12/2025,10.0760
12/15/2025,10.0806
12/16/2025,10.0818
12/17/2025,10.0812
12/18/2025,10.0829
12/19/2025,10.0845
12/22/2025,10.0889
12/23/2025,10.0905
12/24/2025,10.0920
12/26/2025,10.0955
12/29/2025,10.0998
12/30/2025,10.1006
01/01/2026,10.1211
01/02/2026,10.1205
01/05/2026,10.1120
01/06/2026,10.1139
01/07/2026,10.1366
01/08/2026,10.1079
01/09/2026,10.1027
01/12/2026,10.1112
01/13/2026,10.1017
01/14/2026,10.0936
01/16/2026,10.0853
01/19/2026,10.0847
01/20/2026,10.0576
01/21/2026,10.0534
01/22/2026,10.0729
01/23/2026,10.0477
01/27/2026,10.0526
01/28/2026,10.0862
01/30/2026,10.1059
02/02/2026,10.0449
02/03/2026,10.1073
02/04/2026,10.1289
02/05/2026,10.1344
02/06/2026,10.1010
02/09/2026,10.1234
02/10/2026,10.1340
02/11/2026,10.1540
02/12/2026,10.1436
02/13/2026,10.1121
